id,item_id,name,url,brand,category,price,msrp,review_score,review_count,cereal,cold_cereal,day,cereal_order,cold_cereal_order,image
212,10898865,Kellogg's Fun Pak - 8 CT,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Fun-Pak-8-CT%2F10898865%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,2.98,,4.737,35,t,t,1,211,568,https://i5.walmartimages.com/asr/1caa13fd-e55d-444f-a1e1-c95b152ce849_1.94c7e443d55630304076643e1845c608.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
242,47725948,"Kellogg's Special K Cinnamon Pecan Cereal, 18.4 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Special-K-Cinnamon-Pecan-Cereal-18-4-oz%2F47725948%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,3.98,,4.864,43,t,t,1,248,181,https://i5.walmartimages.com/asr/33fab977-966b-424e-be42-c070dccfe41e_1.d75a6c86cdd68c3e8e20e9ca53fbd84f.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
244,21092537,"Kellogg's Raisin Bran Cereal, 18.7 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Raisin-Bran-Cereal-18-7-oz%2F21092537%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,2.98,,4.646,110,t,t,1,237,304,https://i5.walmartimages.com/asr/ac08d091-63bb-47ea-836b-bb1906af98ff_1.3ef5834ae9089e8af2d16008f311747d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
21,33426024,Apple Cinnamon Cheerios™ Gluten Free Cereal 22.7 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FApple-Cinnamon-Cheerios-Gluten-Free-Cereal-22-7-oz-Box%2F33426024%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Cheerios,Food > Breakfast & Cereal > Cold Cereal,3.64,3.98,4.625,20,t,t,1,21,48,https://i5.walmartimages.com/asr/234d1b1a-286f-4a13-8fa1-839e553506e5_1.f95ff9b8846a676cf3c636b877f43b34.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
24,38384605,Multi Grain Cheerios Gluten Free Cereal 18 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FMulti-Grain-Cheerios-Gluten-Free-Cereal-18-oz-Box%2F38384605%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Cheerios,Food > Breakfast & Cereal > Cold Cereal,3.64,,4.842,36,t,t,1,24,84,https://i5.walmartimages.com/asr/4a6a20cc-d572-4941-aac1-c62b4967e04b_1.3e7dacdf9c741460e235da37344bb409.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1255,10411377,Lucky Charms Gluten Free Cereal 16 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FLucky-Charms-Gluten-Free-Cereal-16-oz-Box%2F10411377%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,2.98,3.28,4.721,223,t,t,2,5,52,https://i5.walmartimages.com/asr/31b71a06-7313-4791-a1ba-ca9356dc9c55_1.0f717c6cb7e4fe475a65683a640a5b79.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
333,16785098,Post®™ Honey Bunches Of Oats® Cereal with Crispy Almonds 14.5 oz. Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FPost-Honey-Bunches-Of-Oats-Cereal-with-Crispy-Almonds-14-5-oz-Box%2F16785098%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Post,Food > Breakfast & Cereal > Cold Cereal,2.98,,5,16,t,t,1,335,430,https://i5.walmartimages.com/asr/f36600bb-b709-410a-8d2d-004eee488c0f_1.2923e0bad47e66f0c623303b0fd22420.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
460,14169909,Kellogg's Frosted Mini-Wheats Bite Size Original Cereal 2.5 oz. Cup,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Frosted-Mini-Wheats-Bite-Size-Original-Cereal-2-5-oz-Cup%2F14169909%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,12,,4.741,139,t,t,1,459,409,https://i5.walmartimages.com/asr/911da0cd-e631-41a0-befb-2dafc7b48f1a_1.032f93cfe0a5169e8ecfea5d5760ddc1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
482,14169906,"Kellogg's Corn Pops Cereal, 1.5 OZ",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Corn-Pops-Cereal-1-5-OZ%2F14169906%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,1,,4.651,62,t,t,1,483,455,https://i5.walmartimages.com/asr/bb8a886d-c394-4c9c-8042-5a133e4dfe8d_1.f68e36f3081622c77a86ac3777b943fa.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
518,848574734,"Quaker Instant Oatmeal Variety Pack, Breakfast Cereal, 48 Ct",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FQuaker-Instant-Oatmeal-Variety-Pack-Breakfast-Cereal-48-Ct%2F848574734%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Quaker,Food > Breakfast & Cereal > Oatmeal & Hot Cereal,10.61,11.52,5,,t,,1,516,,https://i5.walmartimages.com/asr/e3b286f3-2fa8-424c-ae65-522a69b78b46_1.4d1e20947a5f269d267b854d60ee012f.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
754,312935524,"Post Cinnamon Pebbles Cereal, 11.0 OZ",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FPost-Cinnamon-Pebbles-Cereal-11-0-OZ%2F312935524%3Faffp1%3DDA4IZoKc3fOiA3CO5EZy_PwHF9YedvnuBdpDMsgDYmQ%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Post,Food > Breakfast & Cereal > Cold Cereal,12.85,,,,t,t,1,781,685,https://i5.walmartimages.com/asr/91998e10-b017-4f37-88e6-26bbe44048e5_1.01e23b7a987203dc0830905511b50ed9.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
49,15716902,Post Great Grains Banana Nut Crunch Whole Grain Cereal 15.5 oz. Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FPost-Great-Grains-Banana-Nut-Crunch-Whole-Grain-Cereal-15-5-oz-Box%2F15716902%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Post,Food > Breakfast & Cereal > Cold Cereal,3.28,,4.609,45,t,t,1,44,148,https://i5.walmartimages.com/asr/15743869-eb48-4660-9ce9-55859f42b9a4_1.fc3b5ec91d8b80dbe9a8c11ff6c05679.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
128,10312451,"Quaker Instant Oatmeal, Organic, Maple & Brown Sugar, 1.44 Oz, 8 Ct",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FQuaker-Instant-Oatmeal-Organic-Maple-Brown-Sugar-1-44-Oz-8-Ct%2F10312451%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Quaker,Food > Breakfast & Cereal > Oatmeal & Hot Cereal,2.88,93.08,4.446,73,t,,1,130,,https://i5.walmartimages.com/asr/d27d9f7c-8c0e-48cb-a3e9-18074a8bfcb8_1.b1c61b92ae0b87393f52d81b584d0996.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
218,10818687,"Kellogg's Frosted Krispies Sweetened Toasted Rice Cereal, 12.5 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Frosted-Krispies-Sweetened-Toasted-Rice-Cereal-12-5-oz%2F10818687%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,2.68,2.88,4.71,93,t,t,1,219,266,https://i5.walmartimages.com/asr/e36e239c-bb13-428a-864a-4abce5b6abef_1.dd9040f24f38fd0fb54d183f66cbcbdb.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
273,22863013,"Kashi Organic Promise Cereal, Berry Fruitful Whole Wheat Biscuits, 15.6 Ounce",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKashi-Organic-Promise-Cereal-Berry-Fruitful-Whole-Wheat-Biscuits-15-6-Ounce%2F22863013%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kashi,Food > Breakfast & Cereal > Cold Cereal,3.68,,4.5,23,t,t,1,270,202,https://i5.walmartimages.com/asr/1a9da4b4-a20f-4583-907c-829edbc7fc02_1.3121dc47063a7800f9f1672c0e48f17d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
294,48270848,"General Mills Golden Grahams Cereal Giant Size, 28.9 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Mills-Golden-Grahams-Cereal-Giant-Size-28-9-oz%2F48270848%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Golden Grahams,Food > Breakfast & Cereal > Cold Cereal,4.58,,4.9,8,t,t,1,282,244,https://i5.walmartimages.com/asr/c0f476c4-13ae-40ed-a19c-8a3b3df5c786_1.9356bed7e0369f709f0f2466864415af.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
445,13969311,"Kellogg's Apple Jacks Sweetened Cereal with Apple & Cinnamon, 1.5 oz, 12 pack",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Apple-Jacks-Sweetened-Cereal-with-Apple-Cinnamon-1-5-oz-12-pack%2F13969311%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,10.81,11.76,4.712,170,t,t,1,445,395,https://i5.walmartimages.com/asr/2da8ec51-0287-4a84-97ca-20f9f23464c5_1.55ba074137384d92360d23361d026023.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1160,706278261,Kellogg's Sugar Pops Pete Cereal Button KB1967,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Sugar-Pops-Pete-Cereal-Button-KB1967%2F706278261%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,4.99,,,,,t,1,,883,https://i5.walmartimages.com/asr/cec07964-3562-4d5d-9125-cec893a13eb5_1.8b12c787cd0a80b6c44552f256018be0.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
565,47051626,"Kellogg's Krave Chocolate Cereal, 1.87 oz, 12 count",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Krave-Chocolate-Cereal-1-87-oz-12-count%2F47051626%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,16.05,,,,t,t,1,569,492,https://i5.walmartimages.com/asr/7da40aaf-ab1c-43b7-a895-a8e078c61be3_1.e01aa5ff8789b99a0d50620f373c3258.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
389,28198786,Honey Bunches of Oats® Crunchy Honey Roasted Granola 11 oz. Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FHoney-Bunches-of-Oats-Crunchy-Honey-Roasted-Granola-11-oz-Box%2F28198786%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Honey Bunches of Oats,Food > Breakfast & Cereal > Granola & Muesli,2.86,3.97,4.659,43,t,,1,388,,https://i5.walmartimages.com/asr/db3c9bf1-43fe-4ba8-9166-7e574135e86a_1.0fa95bde95aca1b25322b7846c800ba5.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
452,51407613,"Bear Naked Fit V'Nilla Almond Crispy Baked Granola Cereal, 19 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBear-Naked-Fit-V-Nilla-Almond-Crispy-Baked-Granola-Cereal-19-oz%2F51407613%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Bear Naked,Food > Breakfast & Cereal > Cold Cereal,4.98,,4.541,37,t,t,1,452,438,https://i5.walmartimages.com/asr/3e358a4d-af57-4bfb-be8e-afbc562fe21b_1.fa1ed2e0098041d96c9a7e029a0ada28.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
528,54308519,"Arrowhead Mills Gluten Free Instant Quinoa & Oat Cereal, 8 oz, (Pack of 12)",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FArrowhead-Mills-Gluten-Free-Instant-Quinoa-Oat-Cereal-8-oz-Pack-of-12%2F54308519%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Arrowhead Mills,Food > Breakfast & Cereal > Oatmeal & Hot Cereal,30.7,,,,t,,1,524,,https://i5.walmartimages.com/asr/1780b0a9-b5e8-4a14-8f50-01b624c5fabf_1.9befdfb52b31ec05fa4702a3c85e026e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
548,51407609,Kellogg's Froot Loops with Fruity Shape Marshmallows Family Size 18.7 oz,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Froot-Loops-with-Fruity-Shape-Marshmallows-Family-Size-18-7-oz%2F51407609%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,3.98,,4.962,25,t,t,1,547,809,https://i5.walmartimages.com/asr/1a6b22b9-c5f6-4728-a820-bef65380b7d5_1.e8e67adff549d827c9f63f8b19a94a67.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
711,55212067,"Malt-O-Meal Golden Puffs Cereal, 14.5 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FMalt-O-Meal-Golden-Puffs-Cereal-14-5-oz%2F55212067%3Faffp1%3DDA4IZoKc3fOiA3CO5EZy_PwHF9YedvnuBdpDMsgDYmQ%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Malt-O-Meal,Food > Breakfast & Cereal > Cold Cereal,39.99,,,,t,t,1,751,491,https://i5.walmartimages.com/asr/620fbf7b-92fa-4fa1-8f93-450b009b5f5c_1.9a092f5c2082b649858967404c065a98.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
738,43924551,"Kellogg's Special K Original Toasted Rice Cereal, 12.0 oz, 14 pack",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Special-K-Original-Toasted-Rice-Cereal-12-0-oz-14-pack%2F43924551%3Faffp1%3DDA4IZoKc3fOiA3CO5EZy_PwHF9YedvnuBdpDMsgDYmQ%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,53.67,,,,t,t,1,777,629,https://i5.walmartimages.com/asr/398e9b03-8be2-4a8b-aca6-2e2de8311891_1.72fa2f617d0b369a1f74027256b31502.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
774,13969313,"Kellogg's Frosted Mini-Wheats Cereal-in-a-Cup, 12 pk",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Frosted-Mini-Wheats-Cereal-in-a-Cup-12-pk%2F13969313%3Faffp1%3DDA4IZoKc3fOiA3CO5EZy_PwHF9YedvnuBdpDMsgDYmQ%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,13.92,,4.741,132,t,,1,802,,https://i5.walmartimages.com/asr/d5e0a548-0514-400d-af39-f11ce4d2063b_1.20a774646fe99ed7be5b05edb605172c.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1130,633313768,"Froot Loops Breakfast Cereal, Single-Serve 1.5oz Cup, 6/Box, Sold as 1 Box, 6 Each per Box",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FFroot-Loops-Breakfast-Cereal-Single-Serve-1-5oz-Cup-6-Box-Sold-as-1-Box-6-Each-per-Box%2F633313768%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Froot Loops,Food > Breakfast & Cereal > Cold Cereal,18.44,26.91,,,,t,1,,782,https://i5.walmartimages.com/asr/b8876923-05ff-49ea-9686-2e332f5bf628_1.1b56335c1355fb7a286d529906ca51a5.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1251,17208751,General Mills Honey Nut Cheerios Gluten Free Cereal Family Size 21.6 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Mills-Honey-Nut-Cheerios-Gluten-Free-Cereal-Family-Size-21-6-oz-Box%2F17208751%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.64,3.98,4.814,355,t,t,2,1,119,https://i5.walmartimages.com/asr/5770fe49-b5a8-4980-bc51-61e2da4aab69_1.a9ce8713cfe1ab0aca00156602ecbb34.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1253,10891818,"Froot Loops Family Size Multi-Grain Cereal, 21.7 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FFroot-Loops-Family-Size-Multi-Grain-Cereal-21-7-oz%2F10891818%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.98,,4.775,161,t,t,2,3,123,https://i5.walmartimages.com/asr/20fe3381-62f9-4233-84d7-870dae4996f5_1.3f51ec7c22cee0258b90416365e0a316.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1252,14869856,Reese's Peanut Butter Puffs Cereal 22.9 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FReese-s-Peanut-Butter-Puffs-Cereal-22-9-oz-Box%2F14869856%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.64,3.88,4.726,49,t,t,2,2,129,https://i5.walmartimages.com/asr/92e775b3-a6f3-495e-9b80-ee0e339aa3a6_1.c53e0fbdf00a3f6d89d157dc3e1589e1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1262,21009168,Kellogg's Frosted Mini Wheats Little Bites Chocolate Cereal 15.2 oz,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Frosted-Mini-Wheats-Little-Bites-Chocolate-Cereal-15-2-oz%2F21009168%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,2.58,3.12,4.457,46,t,t,2,12,6,https://i5.walmartimages.com/asr/7a9f301f-39f5-452e-a87b-df015c1381b3_1.445ad9d150af908a067d228a1692673d.jpeg?odnHeight=100&odnWidth=100&odnBg=ffffff
1270,10818617,"Kellogg's Cracklin' Oat Bran Cereal, 17 Oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Cracklin-Oat-Bran-Cereal-17-Oz%2F10818617%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.68,,4.864,76,t,t,2,20,10,https://i5.walmartimages.com/asr/87bda5cb-d0d0-41c7-adae-4a1916019f8a_2.6ec53f597c51400e05dc001474af5faa.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1269,51407605,"Kellogg's Corn Pops Cereal Family Size, 25.6 ounce",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Corn-Pops-Cereal-Family-Size-25-6-ounce%2F51407605%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,4.58,,5,2,t,t,2,19,27,https://i5.walmartimages.com/asr/04c86968-e4aa-43ca-b1b3-9ccf1a385d51_1.0afd980591bd4226b3b8242f938ee2af.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1261,25875664,Kellogg's Frosted Flakes Cereal 33 oz. Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Frosted-Flakes-Cereal-33-oz-Box%2F25875664%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,4.68,,4.765,360,t,t,2,11,35,https://i5.walmartimages.com/asr/a05c7ce3-48a6-4d84-b87c-c3864c413cc8_1.fe063312c865794b463bd87827f9910d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1266,25819603,"Kellogg's Rice Krispies Treats Cereal, 11.6 oz Box",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Rice-Krispies-Treats-Cereal-11-6-oz-Box%2F25819603%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,2.58,,4.45,97,t,t,2,16,36,https://i5.walmartimages.com/asr/5a293515-10bb-4e47-8ebd-e79498bbb241_1.0b5d4130ed374fb98a9c100d1485caa7.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1259,19890854,"Kellogg's Special K Vanilla Almond Cereal, 12.4 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Special-K-Vanilla-Almond-Cereal-12-4-oz%2F19890854%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.87,,4.811,95,t,t,2,9,39,https://i5.walmartimages.com/asr/770251cd-c8d7-4cd3-923f-8e673e29ec85_1.e29d755712e0b0bf0f7ed5eccf019dc9.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1265,33426025,Chocolate Cheerios™ Cereal 22 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FChocolate-Cheerios-Cereal-22-oz-Box%2F33426025%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.64,3.98,4.549,100,t,t,2,15,47,https://i5.walmartimages.com/asr/ac8efe44-5b8d-47b5-b3e4-f71295f54422_1.e73f3ee0075c6ef5d72b922384919dfd.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
